ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
2941	0.3000	8	2018	G	Sthn Highlands	2251
2941	0.3600	10	2018	G	Sthn Highlands	2251
3360	1.3000	1	2018	G	Illawarra	2105
3360	0.3900	3	2018	R	Illawarra	2105
3360	0.8600	2	2018	G	Illawarra	2105
3360	0.8500	3	2018	G	Illawarra	2105
3360	0.5300	4	2018	G	Illawarra	2105
3360	0.1700	5	2018	G	Illawarra	2105
3360	0.7100	6	2018	R	Illawarra	2105
3360	0.1200	9	2018	G	Illawarra	2105
3816	0.0900	10	2018	G	Nedlands	6785
3816	0.0900	11	2018	G	Nedlands	6785
3360	0.6900	11	2018	G	Illawarra	2105
205	0.7900	11	2018	R	Hervey Bay	4505
3360	0.7500	12	2018	R	Illawarra	2105
272	0.2800	12	2018	R	Newcastle	2160
3360	0.0900	1	2019	G	Illawarra	2105
272	0.7500	4	2019	R	Newcastle	2160
3816	0.6400	4	2019	R	Nedlands	6785
3360	0.1200	5	2019	G	Illawarra	2105
3360	0.1800	6	2019	G	Illawarra	2105
3816	0.5600	6	2019	G	Nedlands	6785
1171	0.7700	12	2018	G	Canberra	1851
1678	0.2300	12	2018	R	Berry	2004
1333	0.6300	12	2018	R	Newcastle	2160
1171	1.1200	1	2019	G	Canberra	1851
1171	1.9900	4	2019	G	Canberra	1851
1171	0.0800	12	2019	G	Canberra	1851
1678	0.2200	12	2019	G	Nowra	2235
1678	0.4500	12	2019	R	Nowra	2235
2941	0.0700	12	2018	G	Sthn Highlands	2251
3395	0.1700	12	2018	G	Canberra	1851
2127	0.3000	12	2018	G	Central Coast	2025
2127	0.5800	2	2019	G	Central Coast	2025
2690	0.0800	1	2019	G	C.Coast Leagues	2036
3395	0.5100	1	2019	G	Canberra	1851
2941	0.2300	2	2019	G	Sthn Highlands	2251
2127	0.9000	3	2019	G	Central Coast	2025
2127	0.2500	4	2019	G	Central Coast	2025
2127	0.1800	4	2019	G	Central Coast	2025
2127	0.2700	5	2019	G	Central Coast	2025
3395	0.3800	4	2019	G	Canberra	1851
2127	0.1900	5	2019	G	Central Coast	2025
2127	0.4200	5	2019	G	Central Coast	2025
2690	0.2200	6	2019	G	C.Coast Leagues	2036
2372	0.1800	5	2019	G	Glenelg	5715
2127	0.6900	7	2019	R	Central Coast	2025
2127	0.3300	7	2019	G	Central Coast	2025
2127	0.2500	7	2019	G	Central Coast	2025
2690	0.1400	7	2019	G	C.Coast Leagues	2036
2127	0.7200	8	2019	G	Central Coast	2025
2127	0.3000	8	2019	G	Central Coast	2025
2690	0.1800	10	2019	G	C.Coast Leagues	2036
2690	0.1300	9	2019	G	C.Coast Leagues	2036
2127	0.4400	10	2019	G	Central Coast	2025
3395	0.6800	12	2019	G	Canberra	1851
272	0.2100	10	2019	G	Maitland	2133
2992	0.2600	12	2017	G	Charlestown	2026
1015	0.4300	1	2018	G	Ballarat	3309
833	0.0700	2	2018	G	NSBC@	2074
3654	0.6700	3	2018	G	West Australian	6795
3336	0.1000	3	2018	G	Capital	1855
310	0.2900	3	2018	G	Narrabeen	2145
1015	1.0000	4	2018	G	Ballarat	3309
3654	0.5500	4	2018	R	West Australian	6795
3336	0.2000	4	2018	G	Capital	1855
3336	0.8200	10	2018	G	Capital	1855
1015	1.6100	11	2018	G	Ballarat	3309
1481	0.9100	12	2018	G	Scone	2236
2992	0.2300	12	2018	G	Charlestown	2026
3336	0.3500	12	2018	G	Capital	1855
833	0.2000	12	2018	G	NSBC@	2074
1015	0.7400	3	2019	G	Ballarat	3309
1015	0.1400	4	2019	R	Ballarat	3309
1015	0.1400	5	2019	R	Ballarat	3309
1015	0.3300	8	2019	R	Ballarat	3309
1015	0.5000	8	2019	G	Ballarat	3309
1481	0.2100	8	2019	G	Scone	2236
1015	0.4200	9	2019	G	Ballarat	3309
3654	0.4200	11	2019	G	West Australian	6795
833	0.5100	12	2019	G	NSBC@	2074
2534	3.0400	9	2019	G	NSBC@	2074
3621	0.1100	10	2019	G	Tomaree	2254
3654	0.2700	9	2017	G	West Australian	6795
1481	0.0900	9	2017	G	Quirindi	2224
3670	0.2100	10	2017	R	Oxley	2195
3336	0.2600	10	2017	G	Capital	1855
3336	0.4700	11	2017	G	Capital	1855
3336	0.5100	12	2017	G	Capital	1855
310	0.3200	3	2018	G	Narrabeen	2145
3654	0.1400	2	2018	G	West Australian	6795
3654	0.1200	2	2018	R	West Australian	6795
1015	0.4500	4	2018	G	Ballarat	3309
1481	1.3600	4	2018	G	Scone	2236
1015	0.2800	5	2018	R	Ballarat	3309
1015	0.7300	5	2018	G	Ballarat	3309
3336	0.1900	5	2018	G	Capital	1855
310	0.3800	6	2018	G	Narrabeen	2145
1015	0.9700	7	2018	G	Ballarat	3309
3336	0.2400	7	2018	G	Capital	1855
1015	0.4200	8	2018	R	Ballarat	3309
1015	0.2000	8	2018	G	Ballarat	3309
3719	0.2100	4	2017	G	ARV Hopetoun	2264
1351	0.2000	6	2017	G	Easts	2065
3301	0.2700	6	2017	G	Harbourview	2091
2372	1.6000	7	2017	R	RACV	3442
2372	0.8000	7	2017	R	RACV	3442
2372	0.2700	7	2017	R	RACV	3442
2194	1.0800	7	2017	G	Bathurst	2015
2372	1.0800	7	2017	G	RACV	3442
3719	0.1500	6	2017	G	Parramatta	2200
3719	0.1500	7	2017	R	Parramatta	2200
1351	0.2000	7	2017	G	Easts	2065
2194	1.3300	8	2017	G	Bathurst	2015
2372	0.3200	9	2017	G	Moonee	3348
3719	0.6000	9	2017	G	ARV Hopetoun	2264
2372	1.3000	10	2017	R	Moonee	3348
2534	0.3800	10	2017	G	NSBC@	2074
3621	0.7600	10	2017	G	Tomaree	2254
3621	0.5000	10	2017	R	Tomaree	2254
2372	1.0700	12	2017	G	Moonee	3348
3948	0.3300	12	2017	G	Dubbo	2130
2372	0.8400	12	2017	R	Moonee	3348
3719	0.3300	1	2018	G	Parramatta	2200
1351	0.2600	1	2018	G	Easts	2065
3719	0.1700	1	2018	G	ARV Hopetoun	2264
3719	0.4700	3	2018	G	ARV Hopetoun	2264
2194	0.3300	3	2018	G	Bathurst	2015
2372	0.2800	5	2018	R	Ballarat	3309
2372	0.7700	5	2018	R	Ballarat	3309
2534	0.7800	4	2018	G	NSBC@	2074
2372	0.3900	5	2018	G	RACV	3442
2372	0.8800	5	2018	G	RACV	3442
3621	0.3300	5	2018	R	Tomaree	2254
2534	1.1000	5	2018	G	NSBC@	2074
2372	0.8600	6	2018	G	RACV	3442
2372	1.4900	6	2018	G	Moonee	3348
3719	1.0200	6	2018	G	ARV Hopetoun	2264
2194	2.0000	7	2018	G	Bathurst	2015
3621	0.3600	7	2018	G	Tomaree	2254
1351	0.2000	7	2018	G	Easts	2065
2534	0.7500	8	2018	G	NSBC@	2074
2372	0.6600	8	2018	G	RACV	3442
2194	0.1500	9	2018	R	Bathurst	2015
3948	0.0800	9	2018	G	Dubbo	2130
2534	0.4700	9	2018	G	NSBC@	2074
1351	0.1700	10	2018	G	Easts	2065
1351	0.1600	11	2018	G	Easts	2065
3476	0.4500	1	2018	G	Parramatta	2200
1864	0.4400	1	2018	G	ARV Hopetoun	2264
3476	0.6300	1	2018	G	ARV Hopetoun	2264
3816	0.3800	2	2018	G	West Australian	6795
3816	0.5500	2	2018	R	West Australian	6795
1864	0.6700	3	2018	G	ARV Hopetoun	2264
3476	0.6100	3	2018	G	ARV Hopetoun	2264
3298	0.1200	3	2018	G	Gold Coast	4620
868	0.8600	4	2018	G	Ballarat	3309
3816	0.4500	4	2018	G	West Australian	6795
868	0.1700	5	2018	R	Ballarat	3309
868	1.1300	5	2018	R	Ballarat	3309
3476	0.4700	5	2018	G	Parramatta	2200
3298	0.5600	5	2018	G	Gold Coast	4620
3298	0.1400	5	2018	G	Gold Coast	4620
868	1.1600	5	2018	G	Ballarat	3309
1864	0.8900	6	2018	G	ARV Hopetoun	2264
3476	0.7200	6	2018	G	ARV Hopetoun	2264
3816	0.7200	7	2018	G	West Australian	6795
3476	0.1000	8	2018	G	Parramatta	2200
868	1.2400	8	2018	R	Ballarat	3309
1112	0.4200	9	2018	G	Dubbo	2130
3476	0.5300	10	2018	R	Parramatta	2200
2127	0.4500	7	2019	R	Community Bateau	2035
1309	0.7500	7	2019	G	SABA	5701
1309	0.3500	7	2019	R	SABA	5701
3123	1.2600	7	2019	G	K&Q Sydney	2113
3123	1.3000	10	2019	G	K&Q Sydney	2113
3697	0.4800	9	2019	R	Kingborough	7818
2372	1.5300	9	2019	G	Bendigo	3315
3697	1.0500	10	2019	R	Kingborough	7818
1309	1.3300	9	2019	G	SABA	5701
1309	0.2900	9	2019	R	SABA	5701
2127	0.4500	10	2019	G	Community Bateau	2035
2811	0.1100	5	2018	G	SABA	5701
3670	0.4600	5	2018	G	Armidale	2010
1988	2.4900	7	2018	G	K&Q Sydney	2113
2844	3.5900	7	2018	G	K&Q Sydney	2113
3670	0.3700	8	2018	G	Armidale	2010
3670	0.8400	9	2018	G	Armidale	2010
817	0.0800	9	2018	G	Strathfield	2250
833	0.5000	10	2018	R	North Sydney	2190
3670	0.6900	10	2018	G	Armidale	2010
2011	0.2700	10	2018	G	SABA	5701
3670	0.3500	11	2018	G	Armidale	2010
3670	0.3900	12	2018	G	Armidale	2010
2011	0.7200	12	2018	G	SABA	5701
3166	0.9200	2	2019	G	Hunters Hill	2098
1988	2.1300	10	2017	G	K&Q Sydney	2113
2844	2.6200	10	2017	G	K&Q Sydney	2113
833	0.0800	11	2017	G	Hunters Hill	2098
3166	0.6100	11	2017	G	Hunters Hill	2098
310	0.7300	11	2017	G	Manly Golf	2138
124	0.2400	8	2016	R	Hunters Hill	2098
3697	0.5200	9	2016	R	Kingborough	7818
124	0.4200	9	2016	G	Hunters Hill	2098
2941	0.6500	9	2016	R	Bowral	2013
2372	3.5000	9	2016	G	Bendigo	3315
2941	0.8000	11	2016	G	Bowral	2013
124	0.2100	11	2016	G	Hunters Hill	2098
1309	0.6500	11	2016	G	SABA	5701
1309	0.2300	11	2016	R	SABA	5701
2372	4.5900	11	2016	R	Bendigo	3315
2372	2.6400	12	2016	G	Bendigo	3315
124	0.5000	12	2016	G	Hunters Hill	2098
124	0.1600	2	2017	G	Hunters Hill	2098
2372	2.5300	2	2017	G	Bendigo	3315
3123	0.8600	2	2017	G	K&Q Sydney	2113
3123	0.6000	3	2017	G	K&Q Sydney	2113
1309	3.1600	5	2017	G	SABA	5701
1309	0.6800	5	2017	R	SABA	5701
3697	0.3000	6	2017	G	Kingborough	7818
2372	0.6000	5	2017	G	Bendigo	3315
3123	0.7100	6	2017	G	K&Q Sydney	2113
124	0.6900	6	2017	R	Hunters Hill	2098
124	0.1900	6	2017	G	Hunters Hill	2098
3697	0.7700	6	2017	G	Kingborough	7818
2372	3.9700	6	2017	G	Bendigo	3315
3123	1.3700	8	2017	G	K&Q Sydney	2113
3697	0.9000	9	2017	G	Kingborough	7818
3123	1.2000	9	2017	G	K&Q Sydney	2113
3697	1.9000	9	2017	R	Kingborough	7818
3697	0.8500	10	2017	G	Kingborough	7818
3123	0.0800	10	2017	G	K&Q Sydney	2113
3123	0.5500	10	2017	G	K&Q Sydney	2113
2372	2.9000	11	2017	R	Bendigo	3315
124	0.4600	11	2017	G	Hunters Hill	2098
2372	0.5100	12	2017	G	Bendigo	3315
2372	0.8800	11	2017	G	Bendigo	3315
3697	0.7900	11	2017	G	Kingborough	7818
1112	0.2100	8	2017	G	Coonabarabran	2030
868	1.1100	9	2017	R	Geelong	3360
868	1.8300	9	2017	G	Geelong	3360
1112	0.8400	10	2017	G	Coonabarabran	2030
868	1.0800	11	2017	G	Geelong	3360
868	4.6700	11	2017	R	Geelong	3360
1112	2.2600	6	2018	R	Coonabarabran	2030
1112	0.2100	5	2018	G	Coonabarabran	2030
868	2.6000	6	2018	R	Geelong	3360
541	0.5400	6	2018	G	Riverview	2245
868	3.6500	9	2018	G	Geelong	3360
868	1.9400	11	2018	G	Geelong	3360
1112	0.7200	11	2018	G	Coonabarabran	2030
1112	0.8900	11	2018	G	Coonabarabran	2030
86	0.7200	5	2017	R	Redland	4510
1589	0.5700	5	2017	G	Caloundra	4592
1589	0.8400	7	2017	G	Caloundra	4592
1589	0.4800	7	2017	R	Caloundra	4592
1589	0.5800	9	2017	G	Caloundra	4592
1589	1.8400	9	2017	R	Caloundra	4592
94	0.5100	10	2017	G	K&Q Sydney	2113
1392	0.0900	11	2017	G	Bayside	3311
1392	0.2700	2	2018	G	Bayside	3311
1392	0.4200	1	2018	G	Bayside	3311
86	1.2100	6	2018	G	Redland	4510
1589	0.9700	6	2018	G	Caloundra	4592
1589	1.1100	6	2018	R	Caloundra	4592
1392	0.1700	8	2018	G	Bayside	3311
1589	1.1700	10	2018	G	Caloundra	4592
1589	0.3200	10	2018	R	Caloundra	4592
94	0.4800	12	2018	G	K&Q Sydney	2113
124	0.6100	2	2018	G	Hunters Hill	2098
3697	1.1200	1	2018	G	Kingborough	7818
3697	0.5400	3	2018	R	Kingborough	7818
3697	0.4800	4	2018	G	Kingborough	7818
1309	4.2200	4	2018	G	SABA	5701
2372	0.7900	5	2018	G	Bendigo	3315
2372	0.3600	5	2018	G	Bendigo	3315
1309	1.2200	6	2018	G	SABA	5701
1309	0.3500	6	2018	R	SABA	5701
1309	0.3300	7	2018	G	SABA	5701
1309	1.3000	7	2018	R	SABA	5701
2941	0.4900	7	2018	R	Bowral	2013
3123	0.5400	9	2018	G	K&Q Sydney	2113
1309	0.9500	9	2018	G	SABA	5701
1309	1.6500	9	2018	R	SABA	5701
1309	0.9000	9	2018	G	SABA	5701
2402	1.8100	9	2018	R	Canberra	1851
3077	0.1900	10	2018	G	Toowong	4572
1562	0.0900	11	2018	G	Toowong	4572
3077	0.2300	11	2018	G	Toowong	4572
3255	0.0900	12	2018	G	Canberra	1851
2402	0.2300	1	2019	G	Canberra	1851
3255	0.1200	1	2019	G	Canberra	1851
3395	0.4000	11	2019	G	Canberra	1851
2127	0.1800	12	2019	G	Central Coast	2025
2127	1.9300	1	2020	G	Central Coast	2025
1112	0.3100	3	2019	G	Nyngan	2197
3360	0.0800	6	2019	G	Illawarra	2105
272	5.7400	6	2019	G	Newcastle	2160
3816	0.8500	7	2019	G	Nedlands	6785
3816	0.2600	9	2019	G	Nedlands	6785
1112	0.1000	9	2019	G	Nyngan	2197
3298	0.2100	10	2019	G	Twin Towns	2263
3360	0.1200	11	2019	R	Illawarra	2105
3360	0.0900	11	2019	G	Illawarra	2105
3360	0.5100	11	2019	G	Illawarra	2105
272	4.3500	12	2019	G	Newcastle	2160
3360	0.1500	12	2019	G	Illawarra	2105
1562	0.2000	8	2019	G	Toowong	4572
3077	0.7300	8	2019	G	Toowong	4572
2402	0.8400	10	2019	R	Canberra	1851
2402	0.8900	10	2019	G	Canberra	1851
3077	0.8900	10	2019	G	Toowong	4572
2402	0.1400	11	2019	R	Canberra	1851
2402	1.7800	11	2019	G	Canberra	1851
2402	0.2700	11	2018	G	Canberra	1851
3255	0.3400	11	2018	G	Canberra	1851
1562	0.3200	1	2019	G	Toowong	4572
3077	0.5600	1	2019	G	Toowong	4572
2127	0.6500	5	2018	G	Central Coast	2025
2941	0.3000	4	2018	G	Sthn Highlands	2251
2127	0.2700	4	2018	G	Central Coast	2025
2127	0.4500	5	2018	G	Central Coast	2025
2127	0.1200	8	2018	G	Central Coast	2025
2127	0.2700	8	2018	G	Central Coast	2025
2941	0.6900	7	2018	G	Sthn Highlands	2251
2127	0.7200	8	2018	G	Central Coast	2025
2127	0.2100	9	2018	G	Central Coast	2025
2127	0.5100	9	2018	G	Central Coast	2025
2941	0.5400	9	2018	R	Sthn Highlands	2251
2941	0.3000	9	2018	G	Berry	2004
2127	0.1100	10	2018	R	Central Coast	2025
2127	0.2500	10	2018	G	Central Coast	2025
2127	0.6600	11	2018	G	Central Coast	2025
2372	0.9000	11	2018	R	Gardenvale	3320
3395	0.1800	11	2018	G	Canberra	1851
213	0.1700	11	2018	G	West Coast	6794
2127	0.3600	11	2018	G	Central Coast	2025
2127	0.3900	11	2018	G	Central Coast	2025
2127	0.4800	1	2019	G	Central Coast	2025
2127	0.3500	1	2019	R	Central Coast	2025
2127	0.2700	2	2019	G	Central Coast	2025
2127	0.2700	3	2019	G	Central Coast	2025
3395	0.2900	5	2019	G	Canberra	1851
2127	0.7500	5	2019	G	Central Coast	2025
3395	0.3000	6	2019	G	Canberra	1851
1120	0.2400	6	2019	G	Ballina	2016
2127	0.7000	6	2019	R	Central Coast	2025
2690	0.1900	9	2019	G	C.Coast Leagues	2036
1678	1.2600	12	2017	G	Nowra	2235
1333	0.4900	1	2018	R	Newcastle	2160
1333	2.6100	3	2018	G	Newcastle	2160
2992	3.8500	3	2018	G	Newcastle	2160
1333	0.1500	3	2018	R	Newcastle	2160
2992	0.3900	3	2018	R	Newcastle	2160
1171	0.5500	8	2018	G	Canberra	1851
1678	0.1400	9	2018	G	Berry	2004
1333	3.3100	3	2019	G	Newcastle	2160
2992	2.1300	3	2019	G	Newcastle	2160
1678	0.9000	3	2019	G	Nowra	2235
1171	2.1500	3	2019	G	Canberra	1851
3336	0.1800	3	2019	G	Canberra	1851
1171	0.2000	5	2019	G	Canberra	1851
1333	3.0700	9	2019	G	Newcastle	2160
2992	3.0800	9	2019	G	Newcastle	2160
2127	0.0500	10	2019	G	Central Coast	2025
3816	0.1500	12	2018	R	Nedlands	6785
3816	0.1400	3	2019	G	Nedlands	6785
272	3.9400	3	2019	G	Newcastle	2160
3360	0.1800	5	2019	G	Illawarra	2105
1112	0.1000	6	2019	G	Narromine	2168
1368	0.1500	6	2019	G	joanbutts	4518
1112	0.8400	6	2019	R	Narromine	2168
272	7.7800	9	2019	G	Newcastle	2160
3816	0.3400	10	2019	G	Nedlands	6785
3816	0.2100	11	2019	G	Nedlands	6785
3360	0.3100	11	2019	G	Illawarra	2105
3360	0.1500	12	2019	G	Illawarra	2105
3077	0.3600	3	2019	R	Toowong	4572
2402	0.2000	3	2019	G	Canberra	1851
1562	1.3100	4	2019	G	Toowong	4572
3077	0.2400	4	2019	G	Toowong	4572
2402	0.6600	5	2019	G	Canberra	1851
1562	0.1200	6	2019	G	Toowong	4572
3077	0.4700	6	2019	G	Toowong	4572
3255	0.0800	7	2019	G	Canberra	1851
1562	0.1000	9	2019	G	Toowong	4572
3077	0.1600	9	2019	G	Toowong	4572
2402	0.9600	10	2019	R	Canberra	1851
1562	0.2500	11	2019	G	Sunshine Coast	4680
3077	0.8400	11	2019	G	Toowong	4572
2402	0.5600	11	2019	R	Canberra	1851
1562	0.0500	3	2019	G	Toowong	4572
3077	0.3900	3	2019	G	Toowong	4572
2402	1.4100	4	2019	G	Canberra	1851
2402	0.3600	4	2019	R	Canberra	1851
2402	1.5900	4	2019	R	Canberra	1851
1562	0.9900	5	2019	G	Toowong	4572
3611	0.2700	8	2018	R	North Shore	2120
1368	0.2700	8	2018	G	N.Suburbs	4545
1368	1.0400	9	2018	G	N.Suburbs	4545
3816	0.2600	9	2018	G	Undercroft	6792
3476	2.1600	10	2018	R	Pennant Hills	2213
205	0.9200	9	2018	G	Maryborough	4645
205	1.8300	9	2018	R	Maryborough	4645
3476	0.2100	10	2018	G	Pennant Hills	2213
1368	0.5000	10	2018	G	N.Suburbs	4545
205	1.0500	11	2018	G	Maryborough	4645
1368	0.3800	11	2018	G	N.Suburbs	4545
2720	0.8400	11	2018	G	North Shore	2120
3611	0.3700	11	2018	G	North Shore	2120
3611	0.9800	12	2018	R	North Shore	2120
450	0.6900	11	2018	G	Queensland	4555
3816	0.2700	12	2018	G	Undercroft	6792
3611	0.1900	1	2019	G	North Shore	2120
3476	1.4800	3	2019	G	Pennant Hills	2213
1368	2.3500	3	2019	G	N.Suburbs	4545
205	0.9800	3	2019	G	Maryborough	4645
205	2.5200	3	2019	R	Maryborough	4645
2755	0.2000	4	2017	G	Pennant Hills	2213
1759	0.8400	5	2017	G	Tweed	2260
1252	0.1700	5	2017	G	Batemans	2019
1252	0.0700	6	2017	G	Batemans	2019
2593	0.4900	6	2017	G	Orange	2152
94	1.1500	6	2017	R	North Shore	2120
1759	0.5800	7	2017	G	Tweed	2260
1562	0.3100	6	2017	G	Kenmore	4632
1562	0.2000	6	2017	R	Kenmore	4632
1252	0.1800	7	2017	G	Batemans	2019
1252	0.1500	7	2017	G	Batemans	2019
2755	0.0800	7	2017	R	Pennant Hills	2213
1252	0.3000	8	2017	G	Batemans	2019
1252	0.2700	8	2017	G	Batemans	2019
1759	0.1500	9	2017	G	Tweed	2260
1562	0.3400	9	2017	G	Kenmore	4632
1562	0.2100	9	2017	R	Kenmore	4632
2909	0.3000	9	2017	R	Queensland	4555
1252	0.3600	9	2017	G	Batemans	2019
1252	0.0800	10	2017	G	Batemans	2019
1252	0.1900	10	2017	G	Batemans	2019
1759	0.2700	10	2017	G	Tweed	2260
1562	1.1500	11	2017	R	Kenmore	4632
2755	0.1500	11	2017	G	Pennant Hills	2213
2593	0.4900	12	2017	R	Orange	2152
2593	0.2800	12	2017	R	Orange	2152
94	0.6000	12	2017	R	North Shore	2120
1252	0.1100	1	2018	G	Batemans	2019
1252	0.2700	1	2018	G	Batemans	2019
2909	0.4800	1	2018	G	Queensland	4555
1252	0.2000	1	2018	R	Batemans	2019
1252	0.1000	2	2018	G	Batemans	2019
2755	0.1400	1	2018	G	Pennant Hills	2213
2593	0.4500	2	2018	G	Orange	2152
2593	1.4000	3	2018	R	Orange	2152
1252	0.2400	2	2018	G	Batemans	2019
2909	0.7700	4	2018	G	Queensland	4555
1252	0.0800	4	2018	G	Batemans	2019
1252	0.1100	4	2018	G	Batemans	2019
1252	0.5000	4	2018	R	Batemans	2019
2593	1.3300	5	2018	G	Orange	2152
1252	0.3600	5	2018	G	Batemans	2019
2593	1.2000	6	2018	G	Orange	2152
2755	0.2500	6	2018	G	Pennant Hills	2213
1252	0.0900	7	2018	G	Batemans	2019
2593	0.0900	7	2018	G	Orange	2152
3506	0.0900	2	2018	G	Queensland	4555
2321	1.5300	3	2018	G	Monaro	1863
2151	0.1500	4	2018	G	Orange	2152
3506	0.2300	3	2018	R	Queensland	4555
833	0.2700	4	2018	G	Wollstonecraft	2280
833	1.3400	4	2018	G	North Shore	2120
310	0.3000	5	2018	G	Trumps	2259
833	0.7800	5	2018	G	Trumps	2259
833	0.2400	5	2018	G	Wollstonecraft	2280
3506	0.5200	6	2018	G	Queensland	4555
3336	0.1000	6	2018	G	South Canberra	1893
1015	0.2100	7	2018	G	OZ Bridge	3463
833	0.7700	8	2018	G	North Shore	2120
833	1.3500	7	2018	G	North Shore	2120
310	0.7300	7	2018	G	Trumps	2259
833	0.6800	7	2018	G	Trumps	2259
310	0.3700	8	2018	G	Trumps	2259
833	0.5700	8	2018	G	Trumps	2259
833	0.2100	8	2018	G	Wollstonecraft	2280
3506	0.2600	9	2018	G	Queensland	4555
3034	0.2300	4	2017	G	Kenmore	4632
1120	0.0800	4	2017	G	N.Suburbs	4545
124	0.6500	6	2017	G	North Shore	2120
3719	0.1700	5	2017	G	Pennant Hills	2213
3719	0.1100	6	2017	G	Pennant Hills	2213
2690	0.7300	6	2017	G	Trumps	2259
3034	0.1800	7	2017	G	Kenmore	4632
3719	0.2900	8	2017	G	Pennant Hills	2213
3034	0.0800	8	2017	G	Kenmore	4632
2690	0.1100	8	2017	G	Trumps	2259
3034	0.0900	10	2017	G	Kenmore	4632
2372	2.6300	10	2017	G	Macedon	3405
2372	0.1400	10	2017	R	Macedon	3405
2372	0.3100	10	2017	G	Macedon	3405
3034	0.2900	11	2017	G	Kenmore	4632
3719	0.8500	2	2018	R	Pennant Hills	2213
2690	0.1400	3	2018	R	Brisbane Water	2022
2690	0.2400	2	2018	G	Brisbane Water	2022
3034	0.1500	3	2018	G	Kenmore	4632
2372	0.6700	4	2018	R	Macedon	3405
124	0.1600	4	2018	G	North Shore	2120
2372	2.0500	6	2018	G	Macedon	3405
2372	1.8900	6	2018	R	Shepparton	3460
2781	0.1800	8	2018	G	Arafura	8915
2781	0.1100	8	2018	G	Arafura	8915
2372	4.5000	7	2018	G	Macedon	3405
3298	0.3200	11	2018	R	Gold Coast	4620
3816	0.3200	12	2018	R	West Australian	6795
3816	0.3800	1	2019	G	West Australian	6795
3476	0.5300	1	2019	G	Parramatta	2200
3298	0.1500	1	2019	G	Gold Coast	4620
3816	0.3800	3	2019	G	West Australian	6795
3476	0.7200	4	2019	G	Parramatta	2200
3476	0.1100	5	2019	G	Parramatta	2200
1112	0.1200	5	2019	G	Dubbo	2130
3816	0.4900	6	2019	G	West Australian	6795
3816	0.9300	7	2019	G	West Australian	6795
310	0.4300	9	2018	G	Narrabeen	2145
2836	0.3200	10	2018	G	Warringah	2185
1015	0.5700	12	2018	G	Ballarat	3309
310	0.2700	12	2018	G	Narrabeen	2145
3654	0.4200	1	2019	G	West Australian	6795
1015	0.3800	5	2019	G	Ballarat	3309
1015	0.5900	5	2019	G	Ballarat	3309
1015	0.2800	5	2019	R	Ballarat	3309
3336	0.2100	7	2019	G	Capital	1855
1015	0.8100	9	2019	R	Ballarat	3309
310	0.1100	9	2019	G	Narrabeen	2145
1481	0.2600	9	2019	G	Scone	2236
3654	0.2300	9	2019	G	West Australian	6795
2836	0.5200	10	2019	G	NSBC@	2074
1015	0.4200	10	2019	G	Ballarat	3309
1661	5.9600	12	2019	G	Harbourview	2091
3336	0.3900	12	2019	G	Capital	1855
1351	0.2900	1	2019	G	Easts	2065
3621	0.1000	1	2019	G	Tomaree	2254
1351	0.2400	2	2019	G	Easts	2065
3621	0.2900	3	2019	G	Tomaree	2254
1351	0.1400	3	2019	R	Easts	2065
1309	0.4200	4	2019	R	In City	5710
3621	0.0700	4	2019	G	Tomaree	2254
3719	0.4700	4	2019	G	Parramatta	2200
2534	1.5000	5	2019	G	NSBC@	2074
2372	0.6800	7	2019	G	Moonee	3348
2534	0.3000	6	2019	G	NSBC@	2074
2194	3.2400	7	2019	G	Bathurst	2015
2941	1.0400	7	2019	G	Surfers	4682
2372	0.4700	9	2019	G	Moonee	3348
2534	0.7800	8	2019	G	NSBC@	2074
2372	0.3800	9	2019	G	RACV	3442
2941	1.7400	9	2019	G	Surfers	4682
2372	0.5500	10	2019	R	Whittlesea	3482
3719	0.2500	10	2019	R	ARV Hopetoun	2264
2372	0.7700	11	2019	G	RACV	3442
3298	2.4800	5	2018	R	Gold Coast	4620
1864	0.6900	5	2018	G	ARV Hopetoun	2264
3476	0.4200	5	2018	G	ARV Hopetoun	2264
3476	0.8100	6	2018	G	Parramatta	2200
3476	0.9100	7	2018	G	Parramatta	2200
3298	0.2800	8	2018	G	Gold Coast	4620
3816	0.6100	8	2018	G	West Australian	6795
3476	0.5000	8	2018	R	Parramatta	2200
3476	0.4500	10	2018	G	Parramatta	2200
3298	0.1100	11	2018	G	Gold Coast	4620
1112	0.0800	11	2018	G	Dubbo	2130
1864	0.4300	12	2018	G	ARV Hopetoun	2264
3476	0.1100	12	2018	G	ARV Hopetoun	2264
3816	0.3800	12	2018	G	West Australian	6795
3298	1.5800	2	2019	R	Gold Coast	4620
3476	0.6200	3	2019	G	Parramatta	2200
736	0.2200	5	2017	G	Killara	2106
94	0.1300	6	2017	R	NSBC@	2074
736	0.2400	7	2017	G	Killara	2106
736	0.0800	9	2017	G	NSBC@	2074
736	0.2800	9	2017	G	Killara	2106
736	0.8400	12	2017	G	Killara	2106
3719	0.3800	3	2018	G	Parramatta	2200
1351	0.8000	3	2018	G	Easts	2065
3948	0.3600	3	2018	G	Dubbo	2130
2194	0.1400	3	2018	G	Bathurst	2015
1351	0.1000	4	2018	G	Easts	2065
2372	0.4200	5	2018	R	Ballarat	3309
